label,team_school_ncaa,team_seed,opp_school_ncaa,opp_seed
,Liberty,12,Michigan St.,2
,Liberty,12,Tennessee,2
,Liberty,12,Michigan,2
,Liberty,12,Houston,3
,Liberty,12,LSU,3
,Liberty,12,Purdue,3
,Liberty,12,Texas Tech,3
,Liberty,12,Virginia Tech,4
,Liberty,12,Kansas,4
,Liberty,12,Florida St.,4
,Liberty,12,Kansas St.,4
,Liberty,12,Auburn,5
,Liberty,12,Wisconsin,5
,Liberty,12,Mississippi St.,5
,Liberty,12,Marquette,5
,Liberty,12,Iowa St.,6
,Liberty,12,Buffalo,6
,Liberty,12,Villanova,6
,Liberty,12,Maryland,6
,Liberty,12,Wofford,7
,Liberty,12,Nevada,7
,Liberty,12,Cincinnati,7
,Liberty,12,Louisville,7
,Liberty,12,Ole Miss,8
,Liberty,12,Syracuse,8
,Liberty,12,Utah St.,8
,Liberty,12,VCU,8
,Liberty,12,Baylor,9
,Liberty,12,Oklahoma,9
,Liberty,12,UCF,9
,Liberty,12,Washington,9
,Liberty,12,Iowa,10
,Liberty,12,Seton Hall,10
,Liberty,12,Minnesota,10
,Liberty,12,Florida,10
,Liberty,12,Arizona St.,11
,Liberty,12,St. John's (NY),11
,Liberty,12,Ohio St.,11
,Liberty,12,Belmont,11
,Liberty,12,Saint Mary's (CA),11
,Liberty,12,Temple,11
,Liberty,12,Oregon,12
,Liberty,12,Murray St.,12
,Liberty,12,New Mexico St.,12
,Liberty,12,Saint Louis,13
,Liberty,12,UC Irvine,13
,Liberty,12,Vermont,13
,Liberty,12,Northeastern,13
,Liberty,12,Northern Ky.,14
,Liberty,12,Georgia St.,14
,Liberty,12,Yale,14
,Liberty,12,Old Dominion,14
,Liberty,12,Abilene Christian,15
,Liberty,12,Colgate,15
,Liberty,12,Bradley,15
,Liberty,12,Montana,15
,Liberty,12,Fairleigh Dickinson,16
,Liberty,12,N.C. Central,16
,Liberty,12,Gardner-Webb,16
,Liberty,12,Prairie View,16
,Liberty,12,North Dakota St.,16
,Liberty,12,Iona,16
,Saint Louis,13,North Carolina,1
,Saint Louis,13,Gonzaga,1
,Saint Louis,13,Duke,1
,Saint Louis,13,Virginia,1
,Saint Louis,13,Kentucky,2
,Saint Louis,13,Michigan St.,2
,Saint Louis,13,Tennessee,2
,Saint Louis,13,Michigan,2
,Saint Louis,13,Houston,3
,Saint Louis,13,LSU,3
,Saint Louis,13,Purdue,3
,Saint Louis,13,Texas Tech,3
,Saint Louis,13,Virginia Tech,4
,Saint Louis,13,Kansas,4
,Saint Louis,13,Florida St.,4
,Saint Louis,13,Kansas St.,4
,Saint Louis,13,Auburn,5
,Saint Louis,13,Wisconsin,5
,Saint Louis,13,Mississippi St.,5
,Saint Louis,13,Marquette,5
,Saint Louis,13,Iowa St.,6
,Saint Louis,13,Buffalo,6
,Saint Louis,13,Villanova,6
,Saint Louis,13,Maryland,6
,Saint Louis,13,Wofford,7
,Saint Louis,13,Nevada,7
,Saint Louis,13,Cincinnati,7
,Saint Louis,13,Louisville,7
,Saint Louis,13,Ole Miss,8
,Saint Louis,13,Syracuse,8
,Saint Louis,13,Utah St.,8
,Saint Louis,13,VCU,8
,Saint Louis,13,Baylor,9
,Saint Louis,13,Oklahoma,9
,Saint Louis,13,UCF,9
,Saint Louis,13,Washington,9
,Saint Louis,13,Iowa,10
,Saint Louis,13,Seton Hall,10
,Saint Louis,13,Minnesota,10
,Saint Louis,13,Florida,10
,Saint Louis,13,Arizona St.,11
,Saint Louis,13,St. John's (NY),11
,Saint Louis,13,Ohio St.,11
,Saint Louis,13,Belmont,11
,Saint Louis,13,Saint Mary's (CA),11
,Saint Louis,13,Temple,11
,Saint Louis,13,Oregon,12
,Saint Louis,13,Murray St.,12
,Saint Louis,13,New Mexico St.,12
,Saint Louis,13,Liberty,12
,Saint Louis,13,UC Irvine,13
,Saint Louis,13,Vermont,13
,Saint Louis,13,Northeastern,13
,Saint Louis,13,Northern Ky.,14
,Saint Louis,13,Georgia St.,14
,Saint Louis,13,Yale,14
,Saint Louis,13,Old Dominion,14
,Saint Louis,13,Abilene Christian,15
,Saint Louis,13,Colgate,15
,Saint Louis,13,Bradley,15
,Saint Louis,13,Montana,15
,Saint Louis,13,Fairleigh Dickinson,16
,Saint Louis,13,N.C. Central,16
,Saint Louis,13,Gardner-Webb,16
,Saint Louis,13,Prairie View,16
,Saint Louis,13,North Dakota St.,16
,Saint Louis,13,Iona,16
,UC Irvine,13,North Carolina,1
,UC Irvine,13,Gonzaga,1
,UC Irvine,13,Duke,1
,UC Irvine,13,Virginia,1
,UC Irvine,13,Kentucky,2
,UC Irvine,13,Michigan St.,2
,UC Irvine,13,Tennessee,2
,UC Irvine,13,Michigan,2
,UC Irvine,13,Houston,3
,UC Irvine,13,LSU,3
,UC Irvine,13,Purdue,3
,UC Irvine,13,Texas Tech,3
,UC Irvine,13,Virginia Tech,4
,UC Irvine,13,Kansas,4
,UC Irvine,13,Florida St.,4
,UC Irvine,13,Kansas St.,4
,UC Irvine,13,Auburn,5
,UC Irvine,13,Wisconsin,5
,UC Irvine,13,Mississippi St.,5
,UC Irvine,13,Marquette,5
,UC Irvine,13,Iowa St.,6
,UC Irvine,13,Buffalo,6
,UC Irvine,13,Villanova,6
,UC Irvine,13,Maryland,6
,UC Irvine,13,Wofford,7
,UC Irvine,13,Nevada,7
,UC Irvine,13,Cincinnati,7
,UC Irvine,13,Louisville,7
,UC Irvine,13,Ole Miss,8
,UC Irvine,13,Syracuse,8
,UC Irvine,13,Utah St.,8
,UC Irvine,13,VCU,8
,UC Irvine,13,Baylor,9
,UC Irvine,13,Oklahoma,9
,UC Irvine,13,UCF,9
,UC Irvine,13,Washington,9
,UC Irvine,13,Iowa,10
,UC Irvine,13,Seton Hall,10
,UC Irvine,13,Minnesota,10
,UC Irvine,13,Florida,10
,UC Irvine,13,Arizona St.,11
,UC Irvine,13,St. John's (NY),11
,UC Irvine,13,Ohio St.,11
,UC Irvine,13,Belmont,11
,UC Irvine,13,Saint Mary's (CA),11
,UC Irvine,13,Temple,11
,UC Irvine,13,Oregon,12
,UC Irvine,13,Murray St.,12
,UC Irvine,13,New Mexico St.,12
,UC Irvine,13,Liberty,12
,UC Irvine,13,Saint Louis,13
,UC Irvine,13,Vermont,13
,UC Irvine,13,Northeastern,13
,UC Irvine,13,Northern Ky.,14
,UC Irvine,13,Georgia St.,14
,UC Irvine,13,Yale,14
,UC Irvine,13,Old Dominion,14
,UC Irvine,13,Abilene Christian,15
,UC Irvine,13,Colgate,15
,UC Irvine,13,Bradley,15
,UC Irvine,13,Montana,15
,UC Irvine,13,Fairleigh Dickinson,16
,UC Irvine,13,N.C. Central,16
,UC Irvine,13,Gardner-Webb,16
,UC Irvine,13,Prairie View,16
,UC Irvine,13,North Dakota St.,16
,UC Irvine,13,Iona,16
,Vermont,13,North Carolina,1
,Vermont,13,Gonzaga,1
,Vermont,13,Duke,1
,Vermont,13,Virginia,1
,Vermont,13,Kentucky,2
,Vermont,13,Michigan St.,2
,Vermont,13,Tennessee,2
,Vermont,13,Michigan,2
,Vermont,13,Houston,3
,Vermont,13,LSU,3
,Vermont,13,Purdue,3
,Vermont,13,Texas Tech,3
,Vermont,13,Virginia Tech,4
,Vermont,13,Kansas,4
,Vermont,13,Florida St.,4
,Vermont,13,Kansas St.,4
,Vermont,13,Auburn,5
,Vermont,13,Wisconsin,5
,Vermont,13,Mississippi St.,5
,Vermont,13,Marquette,5
,Vermont,13,Iowa St.,6
,Vermont,13,Buffalo,6
,Vermont,13,Villanova,6
,Vermont,13,Maryland,6
,Vermont,13,Wofford,7
,Vermont,13,Nevada,7
,Vermont,13,Cincinnati,7
,Vermont,13,Louisville,7
,Vermont,13,Ole Miss,8
,Vermont,13,Syracuse,8
,Vermont,13,Utah St.,8
,Vermont,13,VCU,8
,Vermont,13,Baylor,9
,Vermont,13,Oklahoma,9
,Vermont,13,UCF,9
,Vermont,13,Washington,9
,Vermont,13,Iowa,10
,Vermont,13,Seton Hall,10
,Vermont,13,Minnesota,10
,Vermont,13,Florida,10
,Vermont,13,Arizona St.,11
,Vermont,13,St. John's (NY),11
,Vermont,13,Ohio St.,11
,Vermont,13,Belmont,11
,Vermont,13,Saint Mary's (CA),11
,Vermont,13,Temple,11
,Vermont,13,Oregon,12
,Vermont,13,Murray St.,12
,Vermont,13,New Mexico St.,12
,Vermont,13,Liberty,12
,Vermont,13,Saint Louis,13
,Vermont,13,UC Irvine,13
,Vermont,13,Northeastern,13
,Vermont,13,Northern Ky.,14
,Vermont,13,Georgia St.,14
,Vermont,13,Yale,14
,Vermont,13,Old Dominion,14
,Vermont,13,Abilene Christian,15
,Vermont,13,Colgate,15
,Vermont,13,Bradley,15
,Vermont,13,Montana,15
,Vermont,13,Fairleigh Dickinson,16
,Vermont,13,N.C. Central,16
,Vermont,13,Gardner-Webb,16
,Vermont,13,Prairie View,16
,Vermont,13,North Dakota St.,16
,Vermont,13,Iona,16
,Northeastern,13,North Carolina,1
,Northeastern,13,Gonzaga,1
,Northeastern,13,Duke,1
,Northeastern,13,Virginia,1
,Northeastern,13,Kentucky,2
,Northeastern,13,Michigan St.,2
,Northeastern,13,Tennessee,2
,Northeastern,13,Michigan,2
,Northeastern,13,Houston,3
,Northeastern,13,LSU,3
,Northeastern,13,Purdue,3
,Northeastern,13,Texas Tech,3
,Northeastern,13,Virginia Tech,4
,Northeastern,13,Kansas,4
,Northeastern,13,Florida St.,4
,Northeastern,13,Kansas St.,4
,Northeastern,13,Auburn,5
,Northeastern,13,Wisconsin,5
,Northeastern,13,Mississippi St.,5
,Northeastern,13,Marquette,5
,Northeastern,13,Iowa St.,6
,Northeastern,13,Buffalo,6
,Northeastern,13,Villanova,6
,Northeastern,13,Maryland,6
,Northeastern,13,Wofford,7
,Northeastern,13,Nevada,7
,Northeastern,13,Cincinnati,7
,Northeastern,13,Louisville,7
,Northeastern,13,Ole Miss,8
,Northeastern,13,Syracuse,8
,Northeastern,13,Utah St.,8
,Northeastern,13,VCU,8
,Northeastern,13,Baylor,9
,Northeastern,13,Oklahoma,9
,Northeastern,13,UCF,9
,Northeastern,13,Washington,9
,Northeastern,13,Iowa,10
,Northeastern,13,Seton Hall,10
,Northeastern,13,Minnesota,10
,Northeastern,13,Florida,10
,Northeastern,13,Arizona St.,11
,Northeastern,13,St. John's (NY),11
,Northeastern,13,Ohio St.,11
,Northeastern,13,Belmont,11
,Northeastern,13,Saint Mary's (CA),11
,Northeastern,13,Temple,11
,Northeastern,13,Oregon,12
,Northeastern,13,Murray St.,12
,Northeastern,13,New Mexico St.,12
,Northeastern,13,Liberty,12
,Northeastern,13,Saint Louis,13
,Northeastern,13,UC Irvine,13
,Northeastern,13,Vermont,13
,Northeastern,13,Northern Ky.,14
,Northeastern,13,Georgia St.,14
,Northeastern,13,Yale,14
,Northeastern,13,Old Dominion,14
,Northeastern,13,Abilene Christian,15
,Northeastern,13,Colgate,15
,Northeastern,13,Bradley,15
,Northeastern,13,Montana,15
,Northeastern,13,Fairleigh Dickinson,16
,Northeastern,13,N.C. Central,16
,Northeastern,13,Gardner-Webb,16
,Northeastern,13,Prairie View,16
,Northeastern,13,North Dakota St.,16
,Northeastern,13,Iona,16
,Northern Ky.,14,North Carolina,1
,Northern Ky.,14,Gonzaga,1
,Northern Ky.,14,Duke,1
,Northern Ky.,14,Virginia,1
,Northern Ky.,14,Kentucky,2
,Northern Ky.,14,Michigan St.,2
,Northern Ky.,14,Tennessee,2
,Northern Ky.,14,Michigan,2
,Northern Ky.,14,Houston,3
,Northern Ky.,14,LSU,3
,Northern Ky.,14,Purdue,3
,Northern Ky.,14,Texas Tech,3
,Northern Ky.,14,Virginia Tech,4
,Northern Ky.,14,Kansas,4
,Northern Ky.,14,Florida St.,4
,Northern Ky.,14,Kansas St.,4
,Northern Ky.,14,Auburn,5
,Northern Ky.,14,Wisconsin,5
,Northern Ky.,14,Mississippi St.,5
,Northern Ky.,14,Marquette,5
,Northern Ky.,14,Iowa St.,6
,Northern Ky.,14,Buffalo,6
,Northern Ky.,14,Villanova,6
,Northern Ky.,14,Maryland,6
,Northern Ky.,14,Wofford,7
,Northern Ky.,14,Nevada,7
,Northern Ky.,14,Cincinnati,7
,Northern Ky.,14,Louisville,7
,Northern Ky.,14,Ole Miss,8
,Northern Ky.,14,Syracuse,8
,Northern Ky.,14,Utah St.,8
,Northern Ky.,14,VCU,8
,Northern Ky.,14,Baylor,9
,Northern Ky.,14,Oklahoma,9
,Northern Ky.,14,UCF,9
,Northern Ky.,14,Washington,9
,Northern Ky.,14,Iowa,10
,Northern Ky.,14,Seton Hall,10
,Northern Ky.,14,Minnesota,10
,Northern Ky.,14,Florida,10
,Northern Ky.,14,Arizona St.,11
,Northern Ky.,14,St. John's (NY),11
,Northern Ky.,14,Ohio St.,11
,Northern Ky.,14,Belmont,11
,Northern Ky.,14,Saint Mary's (CA),11
,Northern Ky.,14,Temple,11
,Northern Ky.,14,Oregon,12
,Northern Ky.,14,Murray St.,12
,Northern Ky.,14,New Mexico St.,12
,Northern Ky.,14,Liberty,12
,Northern Ky.,14,Saint Louis,13
,Northern Ky.,14,UC Irvine,13
,Northern Ky.,14,Vermont,13
,Northern Ky.,14,Northeastern,13
,Northern Ky.,14,Georgia St.,14
,Northern Ky.,14,Yale,14
,Northern Ky.,14,Old Dominion,14
,Northern Ky.,14,Abilene Christian,15
,Northern Ky.,14,Colgate,15
,Northern Ky.,14,Bradley,15
,Northern Ky.,14,Montana,15
,Northern Ky.,14,Fairleigh Dickinson,16
,Northern Ky.,14,N.C. Central,16
,Northern Ky.,14,Gardner-Webb,16
,Northern Ky.,14,Prairie View,16
,Northern Ky.,14,North Dakota St.,16
,Northern Ky.,14,Iona,16
,Georgia St.,14,North Carolina,1
,Georgia St.,14,Gonzaga,1
,Georgia St.,14,Duke,1
,Georgia St.,14,Virginia,1
,Georgia St.,14,Kentucky,2
,Georgia St.,14,Michigan St.,2
,Georgia St.,14,Tennessee,2
,Georgia St.,14,Michigan,2
,Georgia St.,14,Houston,3
,Georgia St.,14,LSU,3
,Georgia St.,14,Purdue,3
,Georgia St.,14,Texas Tech,3
,Georgia St.,14,Virginia Tech,4
,Georgia St.,14,Kansas,4
,Georgia St.,14,Florida St.,4
,Georgia St.,14,Kansas St.,4
,Georgia St.,14,Auburn,5
,Georgia St.,14,Wisconsin,5
,Georgia St.,14,Mississippi St.,5
,Georgia St.,14,Marquette,5
,Georgia St.,14,Iowa St.,6
,Georgia St.,14,Buffalo,6
,Georgia St.,14,Villanova,6
,Georgia St.,14,Maryland,6
,Georgia St.,14,Wofford,7
,Georgia St.,14,Nevada,7
,Georgia St.,14,Cincinnati,7
,Georgia St.,14,Louisville,7
,Georgia St.,14,Ole Miss,8
,Georgia St.,14,Syracuse,8
,Georgia St.,14,Utah St.,8
,Georgia St.,14,VCU,8
,Georgia St.,14,Baylor,9
,Georgia St.,14,Oklahoma,9
,Georgia St.,14,UCF,9
,Georgia St.,14,Washington,9
,Georgia St.,14,Iowa,10
,Georgia St.,14,Seton Hall,10
,Georgia St.,14,Minnesota,10
,Georgia St.,14,Florida,10
,Georgia St.,14,Arizona St.,11
,Georgia St.,14,St. John's (NY),11
,Georgia St.,14,Ohio St.,11
,Georgia St.,14,Belmont,11
,Georgia St.,14,Saint Mary's (CA),11
,Georgia St.,14,Temple,11
,Georgia St.,14,Oregon,12
,Georgia St.,14,Murray St.,12
,Georgia St.,14,New Mexico St.,12
,Georgia St.,14,Liberty,12
,Georgia St.,14,Saint Louis,13
,Georgia St.,14,UC Irvine,13
,Georgia St.,14,Vermont,13
,Georgia St.,14,Northeastern,13
,Georgia St.,14,Northern Ky.,14
,Georgia St.,14,Yale,14
,Georgia St.,14,Old Dominion,14
,Georgia St.,14,Abilene Christian,15
,Georgia St.,14,Colgate,15
,Georgia St.,14,Bradley,15
,Georgia St.,14,Montana,15
,Georgia St.,14,Fairleigh Dickinson,16
,Georgia St.,14,N.C. Central,16
,Georgia St.,14,Gardner-Webb,16
,Georgia St.,14,Prairie View,16
,Georgia St.,14,North Dakota St.,16
,Georgia St.,14,Iona,16
,Yale,14,North Carolina,1
,Yale,14,Gonzaga,1
,Yale,14,Duke,1
,Yale,14,Virginia,1
,Yale,14,Kentucky,2
,Yale,14,Michigan St.,2
,Yale,14,Tennessee,2
,Yale,14,Michigan,2
,Yale,14,Houston,3
,Yale,14,LSU,3
,Yale,14,Purdue,3
,Yale,14,Texas Tech,3
,Yale,14,Virginia Tech,4
,Yale,14,Kansas,4
,Yale,14,Florida St.,4
,Yale,14,Kansas St.,4
,Yale,14,Auburn,5
,Yale,14,Wisconsin,5
,Yale,14,Mississippi St.,5
,Yale,14,Marquette,5
,Yale,14,Iowa St.,6
,Yale,14,Buffalo,6
,Yale,14,Villanova,6
,Yale,14,Maryland,6
,Yale,14,Wofford,7
,Yale,14,Nevada,7
,Yale,14,Cincinnati,7
,Yale,14,Louisville,7
,Yale,14,Ole Miss,8
,Yale,14,Syracuse,8
,Yale,14,Utah St.,8
,Yale,14,VCU,8
,Yale,14,Baylor,9
,Yale,14,Oklahoma,9
,Yale,14,UCF,9
,Yale,14,Washington,9
,Yale,14,Iowa,10
,Yale,14,Seton Hall,10
,Yale,14,Minnesota,10
,Yale,14,Florida,10
,Yale,14,Arizona St.,11
,Yale,14,St. John's (NY),11
,Yale,14,Ohio St.,11
,Yale,14,Belmont,11
,Yale,14,Saint Mary's (CA),11
,Yale,14,Temple,11
,Yale,14,Oregon,12
,Yale,14,Murray St.,12
,Yale,14,New Mexico St.,12
,Yale,14,Liberty,12
,Yale,14,Saint Louis,13
,Yale,14,UC Irvine,13
,Yale,14,Vermont,13
,Yale,14,Northeastern,13
,Yale,14,Northern Ky.,14
,Yale,14,Georgia St.,14
,Yale,14,Old Dominion,14
,Yale,14,Abilene Christian,15
,Yale,14,Colgate,15
,Yale,14,Bradley,15
,Yale,14,Montana,15
,Yale,14,Fairleigh Dickinson,16
,Yale,14,N.C. Central,16
,Yale,14,Gardner-Webb,16
,Yale,14,Prairie View,16
,Yale,14,North Dakota St.,16
,Yale,14,Iona,16
,Old Dominion,14,North Carolina,1
,Old Dominion,14,Gonzaga,1
,Old Dominion,14,Duke,1
,Old Dominion,14,Virginia,1
,Old Dominion,14,Kentucky,2
,Old Dominion,14,Michigan St.,2
,Old Dominion,14,Tennessee,2
,Old Dominion,14,Michigan,2
,Old Dominion,14,Houston,3
,Old Dominion,14,LSU,3
,Old Dominion,14,Purdue,3
,Old Dominion,14,Texas Tech,3
,Old Dominion,14,Virginia Tech,4
,Old Dominion,14,Kansas,4
,Old Dominion,14,Florida St.,4
,Old Dominion,14,Kansas St.,4
,Old Dominion,14,Auburn,5
,Old Dominion,14,Wisconsin,5
,Old Dominion,14,Mississippi St.,5
,Old Dominion,14,Marquette,5
,Old Dominion,14,Iowa St.,6
,Old Dominion,14,Buffalo,6
,Old Dominion,14,Villanova,6
,Old Dominion,14,Maryland,6
,Old Dominion,14,Wofford,7
,Old Dominion,14,Nevada,7
,Old Dominion,14,Cincinnati,7
,Old Dominion,14,Louisville,7
,Old Dominion,14,Ole Miss,8
,Old Dominion,14,Syracuse,8
,Old Dominion,14,Utah St.,8
,Old Dominion,14,VCU,8
,Old Dominion,14,Baylor,9
,Old Dominion,14,Oklahoma,9
,Old Dominion,14,UCF,9
,Old Dominion,14,Washington,9
,Old Dominion,14,Iowa,10
,Old Dominion,14,Seton Hall,10
,Old Dominion,14,Minnesota,10
,Old Dominion,14,Florida,10
,Old Dominion,14,Arizona St.,11
,Old Dominion,14,St. John's (NY),11
,Old Dominion,14,Ohio St.,11
,Old Dominion,14,Belmont,11
,Old Dominion,14,Saint Mary's (CA),11
,Old Dominion,14,Temple,11
,Old Dominion,14,Oregon,12
,Old Dominion,14,Murray St.,12
,Old Dominion,14,New Mexico St.,12
,Old Dominion,14,Liberty,12
,Old Dominion,14,Saint Louis,13
,Old Dominion,14,UC Irvine,13
,Old Dominion,14,Vermont,13
,Old Dominion,14,Northeastern,13
,Old Dominion,14,Northern Ky.,14
,Old Dominion,14,Georgia St.,14
,Old Dominion,14,Yale,14
,Old Dominion,14,Abilene Christian,15
,Old Dominion,14,Colgate,15
,Old Dominion,14,Bradley,15
,Old Dominion,14,Montana,15
,Old Dominion,14,Fairleigh Dickinson,16
,Old Dominion,14,N.C. Central,16
,Old Dominion,14,Gardner-Webb,16
,Old Dominion,14,Prairie View,16
,Old Dominion,14,North Dakota St.,16
,Old Dominion,14,Iona,16
,Abilene Christian,15,North Carolina,1
,Abilene Christian,15,Gonzaga,1
,Abilene Christian,15,Duke,1
,Abilene Christian,15,Virginia,1
,Abilene Christian,15,Kentucky,2
,Abilene Christian,15,Michigan St.,2
,Abilene Christian,15,Tennessee,2
,Abilene Christian,15,Michigan,2
,Abilene Christian,15,Houston,3
,Abilene Christian,15,LSU,3
,Abilene Christian,15,Purdue,3
,Abilene Christian,15,Texas Tech,3
,Abilene Christian,15,Virginia Tech,4
,Abilene Christian,15,Kansas,4
,Abilene Christian,15,Florida St.,4
,Abilene Christian,15,Kansas St.,4
,Abilene Christian,15,Auburn,5
,Abilene Christian,15,Wisconsin,5
,Abilene Christian,15,Mississippi St.,5
,Abilene Christian,15,Marquette,5
,Abilene Christian,15,Iowa St.,6
,Abilene Christian,15,Buffalo,6
,Abilene Christian,15,Villanova,6
,Abilene Christian,15,Maryland,6
,Abilene Christian,15,Wofford,7
,Abilene Christian,15,Nevada,7
,Abilene Christian,15,Cincinnati,7
,Abilene Christian,15,Louisville,7
,Abilene Christian,15,Ole Miss,8
,Abilene Christian,15,Syracuse,8
,Abilene Christian,15,Utah St.,8
,Abilene Christian,15,VCU,8
,Abilene Christian,15,Baylor,9
,Abilene Christian,15,Oklahoma,9
,Abilene Christian,15,UCF,9
,Abilene Christian,15,Washington,9
,Abilene Christian,15,Iowa,10
,Abilene Christian,15,Seton Hall,10
,Abilene Christian,15,Minnesota,10
,Abilene Christian,15,Florida,10
,Abilene Christian,15,Arizona St.,11
,Abilene Christian,15,St. John's (NY),11
,Abilene Christian,15,Ohio St.,11
,Abilene Christian,15,Belmont,11
,Abilene Christian,15,Saint Mary's (CA),11
,Abilene Christian,15,Temple,11
,Abilene Christian,15,Oregon,12
,Abilene Christian,15,Murray St.,12
,Abilene Christian,15,New Mexico St.,12
,Abilene Christian,15,Liberty,12
,Abilene Christian,15,Saint Louis,13
,Abilene Christian,15,UC Irvine,13
,Abilene Christian,15,Vermont,13
,Abilene Christian,15,Northeastern,13
,Abilene Christian,15,Northern Ky.,14
,Abilene Christian,15,Georgia St.,14
,Abilene Christian,15,Yale,14
,Abilene Christian,15,Old Dominion,14
,Abilene Christian,15,Colgate,15
,Abilene Christian,15,Bradley,15
,Abilene Christian,15,Montana,15
,Abilene Christian,15,Fairleigh Dickinson,16
,Abilene Christian,15,N.C. Central,16
,Abilene Christian,15,Gardner-Webb,16
,Abilene Christian,15,Prairie View,16
,Abilene Christian,15,North Dakota St.,16
,Abilene Christian,15,Iona,16
,Colgate,15,North Carolina,1
,Colgate,15,Gonzaga,1
,Colgate,15,Duke,1
,Colgate,15,Virginia,1
,Colgate,15,Kentucky,2
,Colgate,15,Michigan St.,2
,Colgate,15,Tennessee,2
,Colgate,15,Michigan,2
,Colgate,15,Houston,3
,Colgate,15,LSU,3
,Colgate,15,Purdue,3
,Colgate,15,Texas Tech,3
,Colgate,15,Virginia Tech,4
,Colgate,15,Kansas,4
,Colgate,15,Florida St.,4
,Colgate,15,Kansas St.,4
,Colgate,15,Auburn,5
,Colgate,15,Wisconsin,5
,Colgate,15,Mississippi St.,5
,Colgate,15,Marquette,5
,Colgate,15,Iowa St.,6
,Colgate,15,Buffalo,6
,Colgate,15,Villanova,6
,Colgate,15,Maryland,6
,Colgate,15,Wofford,7
,Colgate,15,Nevada,7
,Colgate,15,Cincinnati,7
,Colgate,15,Louisville,7
,Colgate,15,Ole Miss,8
,Colgate,15,Syracuse,8
,Colgate,15,Utah St.,8
,Colgate,15,VCU,8
,Colgate,15,Baylor,9
,Colgate,15,Oklahoma,9
,Colgate,15,UCF,9
,Colgate,15,Washington,9
,Colgate,15,Iowa,10
,Colgate,15,Seton Hall,10
,Colgate,15,Minnesota,10
,Colgate,15,Florida,10
,Colgate,15,Arizona St.,11
,Colgate,15,St. John's (NY),11
,Colgate,15,Ohio St.,11
,Colgate,15,Belmont,11
,Colgate,15,Saint Mary's (CA),11
,Colgate,15,Temple,11
,Colgate,15,Oregon,12
,Colgate,15,Murray St.,12
,Colgate,15,New Mexico St.,12
,Colgate,15,Liberty,12
,Colgate,15,Saint Louis,13
,Colgate,15,UC Irvine,13
,Colgate,15,Vermont,13
,Colgate,15,Northeastern,13
,Colgate,15,Northern Ky.,14
,Colgate,15,Georgia St.,14
,Colgate,15,Yale,14
,Colgate,15,Old Dominion,14
,Colgate,15,Abilene Christian,15
,Colgate,15,Bradley,15
,Colgate,15,Montana,15
,Colgate,15,Fairleigh Dickinson,16
,Colgate,15,N.C. Central,16
,Colgate,15,Gardner-Webb,16
,Colgate,15,Prairie View,16
,Colgate,15,North Dakota St.,16
,Colgate,15,Iona,16
,Bradley,15,North Carolina,1
,Bradley,15,Gonzaga,1
,Bradley,15,Duke,1
,Bradley,15,Virginia,1
,Bradley,15,Kentucky,2
,Bradley,15,Michigan St.,2
,Bradley,15,Tennessee,2
,Bradley,15,Michigan,2
,Bradley,15,Houston,3
,Bradley,15,LSU,3
,Bradley,15,Purdue,3
,Bradley,15,Texas Tech,3
,Bradley,15,Virginia Tech,4
,Bradley,15,Kansas,4
,Bradley,15,Florida St.,4
,Bradley,15,Kansas St.,4
,Bradley,15,Auburn,5
,Bradley,15,Wisconsin,5
,Bradley,15,Mississippi St.,5
,Bradley,15,Marquette,5
,Bradley,15,Iowa St.,6
,Bradley,15,Buffalo,6
,Bradley,15,Villanova,6
,Bradley,15,Maryland,6
,Bradley,15,Wofford,7
,Bradley,15,Nevada,7
,Bradley,15,Cincinnati,7
,Bradley,15,Louisville,7
,Bradley,15,Ole Miss,8
,Bradley,15,Syracuse,8
,Bradley,15,Utah St.,8
,Bradley,15,VCU,8
,Bradley,15,Baylor,9
,Bradley,15,Oklahoma,9
,Bradley,15,UCF,9
,Bradley,15,Washington,9
,Bradley,15,Iowa,10
,Bradley,15,Seton Hall,10
,Bradley,15,Minnesota,10
,Bradley,15,Florida,10
,Bradley,15,Arizona St.,11
,Bradley,15,St. John's (NY),11
,Bradley,15,Ohio St.,11
,Bradley,15,Belmont,11
,Bradley,15,Saint Mary's (CA),11
,Bradley,15,Temple,11
,Bradley,15,Oregon,12
,Bradley,15,Murray St.,12
,Bradley,15,New Mexico St.,12
,Bradley,15,Liberty,12
,Bradley,15,Saint Louis,13
,Bradley,15,UC Irvine,13
,Bradley,15,Vermont,13
,Bradley,15,Northeastern,13
,Bradley,15,Northern Ky.,14
,Bradley,15,Georgia St.,14
,Bradley,15,Yale,14
,Bradley,15,Old Dominion,14
,Bradley,15,Abilene Christian,15
,Bradley,15,Colgate,15
,Bradley,15,Montana,15
,Bradley,15,Fairleigh Dickinson,16
,Bradley,15,N.C. Central,16
,Bradley,15,Gardner-Webb,16
,Bradley,15,Prairie View,16
,Bradley,15,North Dakota St.,16
,Bradley,15,Iona,16
,Montana,15,North Carolina,1
,Montana,15,Gonzaga,1
,Montana,15,Duke,1
,Montana,15,Virginia,1
,Montana,15,Kentucky,2
,Montana,15,Michigan St.,2
,Montana,15,Tennessee,2
,Montana,15,Michigan,2
,Montana,15,Houston,3
,Montana,15,LSU,3
,Montana,15,Purdue,3
,Montana,15,Texas Tech,3
,Montana,15,Virginia Tech,4
